,PowerStation,Zone,Hour,Loss_Factor
11173,Bounda,Karoo,183,0.0023900429759936086
11176,Delphi,Cape,183,-0.017874953280763883
11177,Drakens,KZN,183,-0.010896530422857086
11178,Duvha P,Mpumalanga,183,0.020642110699709126
11179,Ferrum,Cape,183,0.001335991930795937
11181,Garona,Cape,183,0.002174238142937296
11183,Grassr,Cape,183,-0.01158016804474066
11185,Harvar,Karoo,183,0.0021658041250153153
11186,Helios,Cape,183,-0.006069950231011645
11187,Hendrin,Mpumalanga,183,0.012038181064924158
11189,Hydra ,Karoo,183,-0.0015266859625848385
11191,Ingula ,KZN,183,-0.010871896425722035
11192,Juno P,Cape,183,-0.010024746698739793
11193,Juno W,Cape,183,-0.009977852308565871
11194,Kendal ,Mpumalanga,183,0.020389530713391474
11195,Koeberg,Cape,183,-0.01296753567739268
11198,Kronos,Karoo,183,-0.0017411379657695386
11200,Lethabo,Vaal,183,0.029580061854778666
11201,Majuba ,Mpumalanga,183,-0.0010600862433510741
11202,Matimb,Waterburg,183,0.03870903240764717
11203,Matimba,Waterburg,183,0.03916908103799757
11204,Matla P,Mpumalanga,183,0.02499090444648866
11205,Medupi ,Waterburg,183,0.032047604258034386
11208,Olien ,Karoo,183,0.0018522780711453532
11209,Palmiet,Cape,183,-0.014360959125863037
11210,Paulput,Cape,183,0.03791662249010401
11212,Perseu,Vaal,183,0.0036081402899547526
11215,Poseid,Cape,183,-0.003623700744621991
11217,Ressan,Mpumalanga,183,-0.0014838719023992383
11218,Ruigte,Karoo,183,0.003601719986257486
11220,Tabor ,Mpumalanga,183,0.016416723850080438
11223,Witkop,Mpumalanga,183,0.018562759482651042
11226,Apollo,Mpumalanga,184,0.02102927099893755
11227,Aries ,Cape,184,-0.008016232204727008
11230,Aurora,Cape,184,-0.011872929926563521
11232,Bacchu,Cape,184,-0.022817561222496886
11234,Bounda,Karoo,184,0.0010278825862135735
11237,Delphi,Cape,184,-0.019425344427936277
11238,Drakens,KZN,184,-0.009694819939981409
11239,Duvha P,Mpumalanga,184,0.021890883337752427
11240,Ferrum,Cape,184,7.58248339205655e-05
11242,Garona,Cape,184,0.0016588809063527595
11244,Grassr,Cape,184,-0.012162374989619218
11246,Harvar,Karoo,184,0.001067077332856661
11247,Helios,Cape,184,-0.011497956286431962
11248,Hendrin,Mpumalanga,184,0.013121143944216051
11250,Hydra ,Karoo,184,-0.003319043201825323
11252,Ingula ,KZN,184,-0.00832860974391435
11253,Juno P,Cape,184,-0.01613619728870628
11254,Juno W,Cape,184,-0.01616333989771225
11255,Kendal ,Mpumalanga,184,0.021572162624397876
11256,Koeberg,Cape,184,-0.01881408164226384
11259,Kronos,Karoo,184,-0.005597579184674323
11261,Lethabo,Vaal,184,0.030481513694989
11262,Majuba ,Mpumalanga,184,-0.0017052734094725368
11263,Matimb,Waterburg,184,0.03811162494841912
11264,Matimba,Waterburg,184,0.03901722192010354
11265,Matla P,Mpumalanga,184,0.02750876785412962
11266,Medupi ,Waterburg,184,0.03203740466843532
11269,Olien ,Karoo,184,0.0005076267324975724
11270,Palmiet,Cape,184,-0.02143539889599897
11271,Paulput,Cape,184,0.033100581417892946
11273,Perseu,Vaal,184,0.0033257967485322603
11276,Poseid,Cape,184,-0.003976748632688921
11278,Ressan,Mpumalanga,184,-0.0013811888894174143
11281,Tabor ,Mpumalanga,184,0.01577221015874128
11284,Witkop,Mpumalanga,184,0.018185494877710165
11287,Apollo,Mpumalanga,185,0.01984301697000868
11288,Aries ,Cape,185,-0.012978555865304229
11291,Aurora,Cape,185,-0.013757326171171026
11295,Bounda,Karoo,185,0.00041968972515403675
11298,Delphi,Cape,185,-0.01876995133951321
11299,Drakens,KZN,185,-0.005511843572908905
11300,Duvha P,Mpumalanga,185,0.0224290087342179
11301,Ferrum,Cape,185,-0.001333955204351702
11303,Garona,Cape,185,0.00027218601668704313
11305,Grassr,Cape,185,-0.010527278848986382
11307,Harvar,Karoo,185,0.001314725071534343
11308,Helios,Cape,185,-0.01658523581040324
11309,Hendrin,Mpumalanga,185,0.014806069436569428
11311,Hydra ,Karoo,185,-0.0030779173423339944
11313,Ingula ,KZN,185,-0.0035481354389687216
11314,Juno P,Cape,185,-0.02059587330555594
11315,Juno W,Cape,185,-0.020614977554912938
11316,Kendal ,Mpumalanga,185,0.02191419258692655
11317,Koeberg,Cape,185,-0.021523162690400496
11319,Kriel P,Mpumalanga,185,0.003970604594385891
11320,Kronos,Karoo,185,-0.00796710663817183
11322,Lethabo,Vaal,185,0.028793154820557717
11323,Majuba ,Mpumalanga,185,0.0037677682916988585
11324,Matimb,Waterburg,185,0.03519095633826092
11325,Matimba,Waterburg,185,0.03612084499129681
11326,Matla P,Mpumalanga,185,0.027176446123324607
11327,Medupi ,Waterburg,185,0.029620246964538927
11330,Olien ,Karoo,185,-0.0006006564107943136
11331,Palmiet,Cape,185,-0.02445662080026489
11332,Paulput,Cape,185,0.020136885780203534
11334,Perseu,Vaal,185,0.004344044736527775
11337,Poseid,Cape,185,-0.0035311325398363746
11339,Ressan,Mpumalanga,185,-0.0013018437002402133
11342,Tabor ,Mpumalanga,185,0.012383184006061282
11344,Van Der,Karoo,185,0.056932273909087026
11345,Witkop,Mpumalanga,185,0.01528062777195765
11348,Apollo,Mpumalanga,186,0.017208477335268833
11352,Aurora,Cape,186,-0.00845282491251417
11359,Delphi,Cape,186,-0.01463605934155146
11360,Drakens,KZN,186,0.002968638327742766
11361,Duvha P,Mpumalanga,186,0.021118590240433357
11363,Gariep,Karoo,186,0.14601442738713835
11364,Garona,Cape,186,0.0011866934635019557
11366,Grassr,Cape,186,-0.006969221894010592
11369,Helios,Cape,186,-0.01499990819193307
11370,Hendrin,Mpumalanga,186,0.013710446756708936
11372,Hydra ,Karoo,186,0.0002051771450002085
11374,Ingula ,KZN,186,0.0001837426002181045
11377,Kendal ,Mpumalanga,186,0.020584616484192863
11378,Koeberg,Cape,186,-0.019310196113884306
11380,Kriel P,Mpumalanga,186,0.00415326749856632
11383,Lethabo,Vaal,186,0.02593844457468013
11384,Majuba ,Mpumalanga,186,0.006220298868560775
11386,Matimba,Waterburg,186,0.03261770316249309
11387,Matla P,Mpumalanga,186,0.02550724871685107
11388,Medupi ,Waterburg,186,0.026203294212927507
11391,Olien ,Karoo,186,-8.021077281166384e-05
11392,Palmiet,Cape,186,-0.021066295307787038
11393,Paulput,Cape,186,0.010243564760631412
11398,Poseid,Cape,186,-0.006485940974387991
11400,Ressan,Mpumalanga,186,-0.0014570253372498457
11405,Van Der,Karoo,186,0.07304564058946258
11409,Apollo,Mpumalanga,187,0.017515049379868055
11420,Delphi,Cape,187,-0.014590038012581545
11421,Drakens,KZN,187,-0.0032010559815220025
11422,Duvha P,Mpumalanga,187,0.02087974822748929
11424,Gariep,Karoo,187,0.05492543223596985
11425,Garona,Cape,187,0.0008964185196634681
11427,Grassr,Cape,187,-0.0072057031503669254
11430,Helios,Cape,187,-0.01376910702126996
11431,Hendrin,Mpumalanga,187,0.013368759187923376
11433,Hydra ,Karoo,187,-0.0003230001208485789
11435,Ingula ,KZN,187,-0.0019694520416546043
11438,Kendal ,Mpumalanga,187,0.02039436268131742
11439,Koeberg,Cape,187,-0.018935590862152157
11441,Kriel P,Mpumalanga,187,0.0031993233733948185
11444,Lethabo,Vaal,187,0.026116842245859678
11445,Majuba ,Mpumalanga,187,0.004515188060546931
11447,Matimba,Waterburg,187,0.0337007584325509
11448,Matla P,Mpumalanga,187,0.025372989171018077
11449,Medupi ,Waterburg,187,0.02720342591240607
11452,Olien ,Karoo,187,-0.0004911472861307543
11453,Palmiet,Cape,187,-0.02020620151674046
11454,Paulput,Cape,187,0.006284845074871094
11459,Poseid,Cape,187,-0.0069435676576347135
11461,Ressan,Mpumalanga,187,-0.0014199786430238348
11466,Van Der,Karoo,187,0.059283007335313984
11470,Apollo,Mpumalanga,188,0.019935342751782603
11481,Delphi,Cape,188,-0.016238993059546455
11483,Duvha P,Mpumalanga,188,0.022328382701042135
11486,Garona,Cape,188,-0.00031729878818194716
11488,Grassr,Cape,188,-0.00849762664131126
11491,Helios,Cape,188,-0.014918970978218989
11492,Hendrin,Mpumalanga,188,0.015382887449242929
11494,Hydra ,Karoo,188,-0.001243630177505203
11499,Kendal ,Mpumalanga,188,0.021770521242384613
11500,Koeberg,Cape,188,-0.024229324580224056
11502,Kriel P,Mpumalanga,188,0.0037301120580071033
11505,Lethabo,Vaal,188,0.028413679834754027
11506,Majuba ,Mpumalanga,188,0.0012291378198888458
11508,Matimba,Waterburg,188,0.037389047542766465
11509,Matla P,Mpumalanga,188,0.026919437570087912
11510,Medupi ,Waterburg,188,0.030639131655593285
11513,Olien ,Karoo,188,-0.0010554717980754604
11515,Paulput,Cape,188,0.003702179224734284
11520,Poseid,Cape,188,-0.009247114842014431
11522,Ressan,Mpumalanga,188,-0.0010258578175260137
11527,Van Der,Karoo,188,-0.013568276752864417
11531,Apollo,Mpumalanga,189,0.0227415364147092
11535,Aurora,Cape,189,-0.004766542388787483
11542,Delphi,Cape,189,-0.013898601243316492
11544,Duvha P,Mpumalanga,189,0.023298288620543436
11549,Grassr,Cape,189,-0.007195227357135121
11552,Helios,Cape,189,-0.013884099573081211
11553,Hendrin,Mpumalanga,189,0.015160363426086034
11555,Hydra ,Karoo,189,-0.0010417751944928407
11560,Kendal ,Mpumalanga,189,0.023019511512259134
11561,Koeberg,Cape,189,-0.02290091807526007
11563,Kriel P,Mpumalanga,189,0.00033709093673780724
11566,Lethabo,Vaal,189,0.0317420261167868
11567,Majuba ,Mpumalanga,189,-0.0019865617358054417
11569,Matimba,Waterburg,189,0.04090538853630889
11570,Matla P,Mpumalanga,189,0.028862992232377788
11571,Medupi ,Waterburg,189,0.03403499328243984
11574,Olien ,Karoo,189,-0.0010125282195570784
11576,Paulput,Cape,189,0.00020919316947587055
11581,Poseid,Cape,189,-0.007732772791308324
11583,Ressan,Mpumalanga,189,-0.0008817922762564333
11592,Apollo,Mpumalanga,190,0.024738396953403147
11596,Aurora,Cape,190,-0.009370948404031824
11603,Delphi,Cape,190,-0.01292008100343125
11605,Duvha P,Mpumalanga,190,0.023883225904823887
11610,Grassr,Cape,190,-0.006881871179220925
11613,Helios,Cape,190,-0.015198353116071674
11614,Hendrin,Mpumalanga,190,0.015358481030378391
11616,Hydra ,Karoo,190,-0.0010152890366760547
11621,Kendal ,Mpumalanga,190,0.02362609042600325
11622,Koeberg,Cape,190,-0.02209759040552372
11627,Lethabo,Vaal,190,0.03427377779127067
11628,Majuba ,Mpumalanga,190,-0.0026565742430660288
11630,Matimba,Waterburg,190,0.04338177793423159
11631,Matla P,Mpumalanga,190,0.0295089414039121
11632,Medupi ,Waterburg,190,0.03631429695570552
11635,Olien ,Karoo,190,-0.0011150996054277323
11642,Poseid,Cape,190,-0.006844315488465178
11644,Ressan,Mpumalanga,190,-0.0010256463099175739
11653,Apollo,Mpumalanga,191,0.024804042938203638
11657,Aurora,Cape,191,-0.007193192908205059
11664,Delphi,Cape,191,-0.010590739641683292
11666,Duvha P,Mpumalanga,191,0.023293666703661217
11671,Grassr,Cape,191,-0.004763411507965081
11674,Helios,Cape,191,-0.009879279918698367
11675,Hendrin,Mpumalanga,191,0.014848591583521245
11677,Hydra ,Karoo,191,-0.0004482049144397443
11682,Kendal ,Mpumalanga,191,0.023026889482189034
11683,Koeberg,Cape,191,-0.01699284979794706
11688,Lethabo,Vaal,191,0.034396544234155925
11691,Matimba,Waterburg,191,0.04377244929644125
11692,Matla P,Mpumalanga,191,0.02817786873357263
11693,Medupi ,Waterburg,191,0.03668426776954772
11696,Olien ,Karoo,191,-0.0004187570317169161
11703,Poseid,Cape,191,-0.004414196065679636
11705,Ressan,Mpumalanga,191,-0.001035109719179044
11714,Apollo,Mpumalanga,192,0.02419569454430357
11718,Aurora,Cape,192,-0.00604937113778201
11725,Delphi,Cape,192,-0.008459805859876924
11727,Duvha P,Mpumalanga,192,0.02253090184710255
11732,Grassr,Cape,192,-0.002185745615079382
11735,Helios,Cape,192,-0.00877784404556389
11736,Hendrin,Mpumalanga,192,0.014387288164174663
11738,Hydra ,Karoo,192,7.888889050591104e-06
11743,Kendal ,Mpumalanga,192,0.0224150059209289
11744,Koeberg,Cape,192,-0.014210947930120552
11749,Lethabo,Vaal,192,0.03354760764453748
11752,Matimba,Waterburg,192,0.04304498241590948
11753,Matla P,Mpumalanga,192,0.025795039650344544
11754,Medupi ,Waterburg,192,0.03598809871328006
11757,Olien ,Karoo,192,-0.00011209915291469374
11764,Poseid,Cape,192,-0.0017924649039473561
11766,Ressan,Mpumalanga,192,-0.0010654389583942896
11775,Apollo,Mpumalanga,193,0.023575495168510097
11779,Aurora,Cape,193,-0.005550792836745269
11781,Bacchu,Cape,193,-0.008761143462168526
11786,Delphi,Cape,193,-0.00684607273625008
11788,Duvha P,Mpumalanga,193,0.022055893697024567
11793,Grassr,Cape,193,-0.00027749737784871936
11796,Helios,Cape,193,-0.008532239870619292
11797,Hendrin,Mpumalanga,193,0.014042208474364885
11799,Hydra ,Karoo,193,0.00029026354784516243
11804,Kendal ,Mpumalanga,193,0.021662746694426607
11805,Koeberg,Cape,193,-0.012653915569756324
11810,Lethabo,Vaal,193,0.03323996602194868
11813,Matimba,Waterburg,193,0.04301444301692666
11814,Matla P,Mpumalanga,193,0.02494436722819474
11815,Medupi ,Waterburg,193,0.03590001321043846
11816,Mulder,Cape,193,-0.014799264415129203
11818,Olien ,Karoo,193,3.2731407938147464e-05
11825,Poseid,Cape,193,4.656544187304219e-05
11827,Ressan,Mpumalanga,193,-0.001074046072406881
11836,Apollo,Mpumalanga,194,0.02273680328437008
11840,Aurora,Cape,194,-0.0049286263334859335
11842,Bacchu,Cape,194,-0.007811868013964342
11847,Delphi,Cape,194,-0.0032208607011899393
11849,Duvha P,Mpumalanga,194,0.021470841368979882
11854,Grassr,Cape,194,0.0023403193431464683
11857,Helios,Cape,194,-0.008067773268381206
11858,Hendrin,Mpumalanga,194,0.01355121835793786
11860,Hydra ,Karoo,194,0.0006135483888323994
11865,Kendal ,Mpumalanga,194,0.020819670775482628
11866,Koeberg,Cape,194,-0.010994174420843914
11871,Lethabo,Vaal,194,0.03265508209834993
11874,Matimba,Waterburg,194,0.04239336800534557
11875,Matla P,Mpumalanga,194,0.0244629482937485
11876,Medupi ,Waterburg,194,0.03530798226396888
11877,Mulder,Cape,194,-0.012909762691185853
11879,Olien ,Karoo,194,0.00027765246786682404
11886,Poseid,Cape,194,0.002698465825432387
11888,Ressan,Mpumalanga,194,-0.0011451579400963596
11897,Apollo,Mpumalanga,195,0.02001202180222136
11901,Aurora,Cape,195,-0.0035566322480764566
11903,Bacchu,Cape,195,-0.006246541083712157
11908,Delphi,Cape,195,-0.0035286366211607144
11910,Duvha P,Mpumalanga,195,0.0192274704689161
11915,Grassr,Cape,195,0.0016123985421077128
11918,Helios,Cape,195,-0.006028829410177494
11919,Hendrin,Mpumalanga,195,0.011466001047031856
11921,Hydra ,Karoo,195,0.0005512216658892054
11926,Kendal ,Mpumalanga,195,0.017913350118447136
11927,Koeberg,Cape,195,-0.008295921919928239
11932,Lethabo,Vaal,195,0.030155782920108846
11935,Matimba,Waterburg,195,0.03978749148874782
11936,Matla P,Mpumalanga,195,0.022078464331389713
11937,Medupi ,Waterburg,195,0.03267679178619475
11938,Mulder,Cape,195,-0.010303861933373638
11940,Olien ,Karoo,195,-0.00015365179398024064
11947,Poseid,Cape,195,0.0025712129938872826
11949,Ressan,Mpumalanga,195,-0.0014725450399456367
11958,Apollo,Mpumalanga,196,0.015836900542423624
11962,Aurora,Cape,196,-0.0005988883455289182
11964,Bacchu,Cape,196,-0.0018018763633998634
11969,Delphi,Cape,196,-0.0027132036533507715
11970,Drakens,KZN,196,-0.011143530893371263
11971,Duvha P,Mpumalanga,196,0.016272196987405448
11976,Grassr,Cape,196,0.0022319918815747537
11979,Helios,Cape,196,-0.002459215116768669
11980,Hendrin,Mpumalanga,196,0.008546444961722676
11982,Hydra ,Karoo,196,0.0008950823799400556
11984,Ingula ,KZN,196,-0.01006573431776215
11987,Kendal ,Mpumalanga,196,0.014281614867042033
11988,Koeberg,Cape,196,-0.0013899415524796562
11993,Lethabo,Vaal,196,0.025922244066680557
11996,Matimba,Waterburg,196,0.03453279541169325
11997,Matla P,Mpumalanga,196,0.018874754681979803
11998,Medupi ,Waterburg,196,0.02760116744150487
11999,Mulder,Cape,196,-0.0030748766696335134
12001,Olien ,Karoo,196,-0.0003280089787917614
12002,Palmiet,Cape,196,-0.0030693730032016414
12008,Poseid,Cape,196,0.002969512145597283
12010,Ressan,Mpumalanga,196,-0.0019557224533225444
12019,Apollo,Mpumalanga,197,0.017689654234372496
12023,Aurora,Cape,197,-0.002271250247509314
12025,Bacchu,Cape,197,-0.003775496598861921
12030,Delphi,Cape,197,-0.00710779188176365
12031,Drakens,KZN,197,-0.0102628039010188
12032,Duvha P,Mpumalanga,197,0.019083812321210647
12037,Grassr,Cape,197,-0.0011313256016691076
12040,Helios,Cape,197,-0.007435836824041827
12041,Hendrin,Mpumalanga,197,0.01064197993589752
12043,Hydra ,Karoo,197,0.0005076342840197362
12045,Ingula ,KZN,197,-0.009787121032372129
12048,Kendal ,Mpumalanga,197,0.018838337246522577
12049,Koeberg,Cape,197,-0.005410797461622974
12054,Lethabo,Vaal,197,0.026936656545522714
12055,Majuba ,Mpumalanga,197,-0.0016028686933882476
12057,Matimba,Waterburg,197,0.034181365920694366
12058,Matla P,Mpumalanga,197,0.023679810354487917
12059,Medupi ,Waterburg,197,0.027449210394705065
12060,Mulder,Cape,197,-0.006683838943138045
12062,Olien ,Karoo,197,-0.0005834218479475573
12063,Palmiet,Cape,197,-0.0070839002306695405
12069,Poseid,Cape,197,-0.00042868371843865683
12071,Ressan,Mpumalanga,197,-0.0017207232981443998
12080,Apollo,Mpumalanga,198,0.017337692053035862
12084,Aurora,Cape,198,-0.003151760615159988
12086,Bacchu,Cape,198,-0.0053588593690245875
12091,Delphi,Cape,198,-0.00828456440013305
12092,Drakens,KZN,198,-0.010378607729400509
12093,Duvha P,Mpumalanga,198,0.020106752729955876
12095,Gariep,Karoo,198,0.07064981215750275
12098,Grassr,Cape,198,-0.0016778938068412992
12101,Helios,Cape,198,-0.008560973647723147
12102,Hendrin,Mpumalanga,198,0.012149474358122967
12104,Hydra ,Karoo,198,0.0010819203470139305
12106,Ingula ,KZN,198,-0.007269909224165376
12109,Kendal ,Mpumalanga,198,0.01976065919921075
12110,Koeberg,Cape,198,-0.007638479784156339
12112,Kriel P,Mpumalanga,198,0.000988603735892288
12115,Lethabo,Vaal,198,0.02630455522143448
12116,Majuba ,Mpumalanga,198,0.0014305110918068561
12118,Matimba,Waterburg,198,0.03422579852776927
12119,Matla P,Mpumalanga,198,0.02511660589554549
12120,Medupi ,Waterburg,198,0.02775482760449602
12121,Mulder,Cape,198,-0.00893164920612934
12123,Olien ,Karoo,198,-0.0003724444699041607
12124,Palmiet,Cape,198,-0.010518944626900176
12130,Poseid,Cape,198,-0.00048456246128366406
12132,Ressan,Mpumalanga,198,-0.0014674642353906882
12137,Van Der,Karoo,198,0.04265280816441819
12141,Apollo,Mpumalanga,199,0.01704829103663717
12142,Aries ,Cape,199,-0.009308472428556534
12145,Aurora,Cape,199,-0.002542325913487737
12147,Bacchu,Cape,199,-0.004687645159540135
12149,Bounda,Karoo,199,0.0013724518813625058
12152,Delphi,Cape,199,-0.0066394906120408785
12153,Drakens,KZN,199,-0.011192206532610735
12154,Duvha P,Mpumalanga,199,0.019557555586378825
12155,Ferrum,Cape,199,-0.000927500055560308
12156,Gariep,Karoo,199,0.07236590717298277
12159,Grassr,Cape,199,-0.0001267398071034196
12161,Harvar,Karoo,199,0.0025796165827601135
12162,Helios,Cape,199,-0.00753472734232629
12163,Hendrin,Mpumalanga,199,0.011323983875955403
12165,Hydra ,Karoo,199,0.0032263112983381866
12167,Ingula ,KZN,199,-0.00904401211971552
12169,Juno W,Cape,199,-0.007541451326281592
12170,Kendal ,Mpumalanga,199,0.019279529378814147
12171,Koeberg,Cape,199,-0.006574596164268583
12174,Kronos,Karoo,199,-0.0020678732232724596
12176,Lethabo,Vaal,199,0.02612833513903257
12177,Majuba ,Mpumalanga,199,-0.0007235545348085854
12178,Matimb,Waterburg,199,0.03422382019050188
12179,Matimba,Waterburg,199,0.03511963938262585
12180,Matla P,Mpumalanga,199,0.02479068363498026
12181,Medupi ,Waterburg,199,0.028419383371543105
12182,Mulder,Cape,199,-0.00797670439944414
12184,Olien ,Karoo,199,2.8089926943334235e-05
12185,Palmiet,Cape,199,-0.008669852860472603
12188,Perseu,Vaal,199,0.005336928897249031
12191,Poseid,Cape,199,0.0012136197027889843
12193,Ressan,Mpumalanga,199,-0.0015036992686292341
12196,Tabor ,Mpumalanga,199,0.012148060923183499
12198,Van Der,Karoo,199,0.07737998758860737
12199,Witkop,Mpumalanga,199,0.014729757820891693
12202,Apollo,Mpumalanga,200,0.01726603305889524
12203,Aries ,Cape,200,-0.009982241129923634
12206,Aurora,Cape,200,-0.010205425640302487
12208,Bacchu,Cape,200,-0.00698809890264327
12210,Bounda,Karoo,200,0.0022218414794818258
12213,Delphi,Cape,200,-0.00724063379990238
12214,Drakens,KZN,200,-0.009222729150922676
12215,Duvha P,Mpumalanga,200,0.019951940182254154
12216,Ferrum,Cape,200,-0.00030064338159420156
12220,Grassr,Cape,200,-0.0012879887786963347
12222,Harvar,Karoo,200,0.0031028862306424895
12223,Helios,Cape,200,-0.010323534664075134
12224,Hendrin,Mpumalanga,200,0.011729329327137284
12226,Hydra ,Karoo,200,0.002417904981099854
12228,Ingula ,KZN,200,-0.007527003222472798
12229,Juno P,Cape,200,-0.010308156618743326
12230,Juno W,Cape,200,-0.010136665499081298
12231,Kendal ,Mpumalanga,200,0.01966121179302923
12232,Koeberg,Cape,200,-0.010309987474208568
12235,Kronos,Karoo,200,-0.002727133112294479
